order_id,order_date,customer_id,customer_age,customer_gender,region,category,product,quantity,unit_price,discount_pct,total_price,payment_method,customer_rating
104363,2023-12-29,11127,33.0,Male,North,Books,Fiction Novel,2,12.55,20,20.08,Debit Card,5.0
103116,2023-12-30,11144,18.0,Female,Central,Beauty,Sunscreen,2,15.09,0,30.18,PayPal,5.0
104883,2023-12-30,10458,18.0,Male,East,Books,Cookbook,1,18.67,5,17.74,Cash,3.0
102948,2023-12-30,10236,21.0,Female,South,Clothing,T-Shirt,3,16.97,5,48.36,Gift Card,4.0
104660,2023-12-30,11090,43.0,Male,West,Clothing,Sneakers,5,67.84,10,305.3,Cash,3.0
105000,2023-12-30,10738,37.0,Male,East,Home & Kitchen,Cookware Set,5,126.41,10,568.85,Debit Card,3.0
100183,2023-12-30,10764,59.0,Male,South,Electronics,Smartwatch,5,168.39,0,841.95,Debit Card,3.0
100055,2023-12-30,10059,38.0,Male,South,Sports,Yoga Mat,3,30.65,15,78.15,Credit Card,4.0
102538,2023-12-31,10794,47.0,Male,North,Sports,Yoga Mat,2,25.35,15,43.1,Credit Card,4.0
101162,2023-12-31,10266,18.0,Male,North,Home & Kitchen,Lamp,3,32.47,20,77.94,Credit Card,4.0
100405,2023-12-31,10029,35.0,Female,East,Home & Kitchen,Cookware Set,2,120.41,10,216.74,Credit Card,3.0
104825,2023-12-31,10047,18.0,Female,North,Clothing,Dress,1,55.36,0,55.36,Credit Card,4.0
100453,2023-12-31,11011,32.0,Female,South,Sports,Tennis Racket,3,64.61,15,164.76,Debit Card,4.0
103638,2023-12-31,11024,28.0,Other,North,Clothing,T-Shirt,4,15.62,0,62.48,PayPal,3.0
103706,2024-01-01,10787,44.0,Male,East,Home & Kitchen,Cookware Set,3,107.98,0,323.94,Cash,3.0
100021,2024-01-01,11056,39.0,Male,Central,Beauty,Moisturizer,5,23.35,0,116.75,Debit Card,4.0
100180,2024-01-01,10482,31.0,Female,South,Home & Kitchen,Vacuum Cleaner,4,170.5,10,613.8,PayPal,1.0
102597,2024-01-01,10773,37.0,Female,West,Clothing,Hat,4,16.24,0,64.96,Debit Card,4.0
100406,2024-01-01,10465,38.0,Male,South,Sports,Running Shoes,4,83.83,15,285.04,PayPal,4.0
104716,2024-01-01,10756,24.0,Male,South,Home & Kitchen,Cookware Set,2,122.19,5,232.16,Cash,4.0
102254,2024-01-01,11062,18.0,Male,East,Books,Cookbook,4,19.25,20,61.6,Credit Card,4.0
104340,2024-01-02,10328,55.0,Male,Central,Clothing,Sneakers,2,63.98,20,102.36,Debit Card,5.0
103927,2024-01-02,10253,66.0,Female,South,Sports,Bicycle,3,296.52,15,756.12,Credit Card,4.0
104134,2024-01-02,10906,50.0,Female,South,Books,Fiction Novel,4,12.6,0,50.4,PayPal,5.0
104346,2024-01-02,10041,55.0,Male,South,Home & Kitchen,Cookware Set,3,130.44,0,391.32,Credit Card,3.0
101053,2024-01-02,10467,51.0,Male,West,Beauty,Lipstick,3,16.51,0,49.53,Debit Card,5.0
104085,2024-01-02,10496,63.0,Male,West,Electronics,Tablet,5,331.06,0,1655.3,Debit Card,3.0
104797,2024-01-03,10747,19.0,Male,East,Electronics,Speaker,5,71.65,5,340.35,Credit Card,4.0
101008,2024-01-03,10894,53.0,Female,North,Beauty,Lipstick,3,17.21,10,46.47,Cash,4.0
101737,2024-01-03,10477,26.0,Male,Central,Electronics,Smartphone,1,622.67,0,622.67,Cash,5.0
100667,2024-01-03,10242,44.0,Male,North,Clothing,Sneakers,2,73.26,10,131.86,PayPal,4.0
103374,2024-01-03,10124,,Male,Central,Clothing,Jeans,2,54.22,0,108.44,Credit Card,4.0
104126,2024-01-03,10329,29.0,Male,North,Beauty,Lipstick,5,14.86,15,63.15,Cash,4.0
101379,2024-01-03,10690,48.0,Female,South,Clothing,Jeans,4,45.3,15,154.0,Debit Card,5.0
101091,2024-01-03,10252,46.0,Male,West,Electronics,Smartwatch,1,202.52,20,162.02,Credit Card,4.0
104962,2024-01-04,11092,18.0,Male,West,Home & Kitchen,Air Fryer,1,118.99,15,101.14,Debit Card,3.0
103377,2024-01-04,10200,35.0,Male,West,Sports,Dumbbells,5,38.12,20,152.5,Credit Card,4.0
100629,2024-01-04,10532,34.0,Male,South,Electronics,Smartphone,5,682.64,10,3071.9,Cash,4.0
103376,2024-01-04,10160,22.0,Male,North,Home & Kitchen,Cookware Set,3,115.98,5,330.54,Debit Card,4.0
101767,2024-01-04,10798,30.0,Male,South,Sports,Bicycle,4,360.44,5,1369.68,Debit Card,4.0
104270,2024-01-04,10778,49.0,Female,West,Beauty,Sunscreen,1,12.8,10,11.52,Cash,4.0
103129,2024-01-04,10250,34.0,Female,North,Books,Biography,3,18.13,5,51.66,Gift Card,4.0
104140,2024-01-04,10691,42.0,Male,North,Electronics,Tablet,5,371.65,10,1672.4,Cash,4.0
100556,2024-01-04,10616,36.0,Female,Central,Beauty,Moisturizer,1,20.55,20,16.44,Credit Card,5.0
102350,2024-01-04,10948,42.0,Male,South,Electronics,Tablet,3,280.81,10,758.19,Debit Card,4.0
102685,2024-01-04,10617,53.0,Male,North,Electronics,Headphones,1,60.42,0,60.42,Credit Card,4.0
100876,2024-01-04,10103,39.0,Male,North,Home & Kitchen,Air Fryer,2,83.33,15,141.66,Credit Card,3.0
100159,2024-01-04,10165,54.0,Female,North,Home & Kitchen,Lamp,1,35.3,20,28.24,Credit Card,3.0
101152,2024-01-04,11088,18.0,Other,North,Sports,Bicycle,5,246.66,5,1171.65,Cash,5.0
102251,2024-01-05,10409,39.0,Female,South,Home & Kitchen,Vacuum Cleaner,2,124.75,20,199.6,PayPal,5.0
103012,2024-01-05,10220,47.0,Female,Central,Sports,Dumbbells,5,43.52,0,217.6,Gift Card,4.0
103762,2024-01-05,10626,43.0,Male,South,Electronics,Tablet,3,298.71,5,851.31,Cash,2.0
100115,2024-01-05,10285,35.0,Male,Central,Electronics,Speaker,2,75.04,10,135.08,Cash,3.0
100420,2024-01-05,10771,51.0,Male,East,Clothing,Jacket,2,78.74,15,133.86,PayPal,5.0
102715,2024-01-05,10173,59.0,Female,Central,Clothing,Jacket,5,99.52,15,422.95,Debit Card,4.0
104173,2024-01-05,10085,29.0,Female,East,Electronics,Headphones,2,61.95,5,117.7,,4.0
104169,2024-01-06,10809,34.0,Female,North,Electronics,Speaker,3,99.74,15,254.34,Debit Card,4.0
102901,2024-01-06,10137,50.0,Male,North,Clothing,Jacket,2,87.43,15,148.64,Credit Card,4.0
101490,2024-01-06,10137,38.0,Male,North,Beauty,Lipstick,2,18.02,0,36.04,Credit Card,3.0
104536,2024-01-06,10683,54.0,Female,Central,Clothing,Jeans,3,41.08,10,110.91,PayPal,3.0
102952,2024-01-06,10242,18.0,Female,South,Books,Fiction Novel,5,13.99,0,69.95,Cash,5.0
101241,2024-01-06,10781,47.0,Male,North,Books,Comic Book,4,5.94,0,23.76,Credit Card,4.0
101217,2024-01-06,10526,53.0,Male,East,Home & Kitchen,Lamp,2,36.15,5,68.68,PayPal,4.0
101618,2024-01-06,10719,45.0,Male,Central,Beauty,Perfume,1,65.04,5,61.79,Cash,3.0
101051,2024-01-07,10497,51.0,Female,South,Home & Kitchen,Cookware Set,4,136.85,0,547.4,Credit Card,3.0
102066,2024-01-07,10568,34.0,Male,East,Sports,Tennis Racket,2,57.01,20,91.22,Credit Card,4.0
100897,2024-01-07,10025,37.0,Female,South,Electronics,Smartphone,2,676.46,10,1217.62,Gift Card,1.0
104395,2024-01-07,10201,28.0,Female,West,Sports,Bicycle,4,314.7,0,1258.8,Credit Card,3.0
100445,2024-01-07,10302,34.0,Female,North,Beauty,Lipstick,4,14.93,20,47.76,Cash,4.0
100940,2024-01-07,10219,58.0,Female,South,Sports,Dumbbells,2,53.93,0,107.86,Cash,3.0
103903,2024-01-07,10683,18.0,Female,West,Sports,Tennis Racket,1,52.41,0,52.41,Cash,5.0
103940,2024-01-08,10282,20.0,Female,West,Beauty,Perfume,5,51.15,15,217.4,Credit Card,2.0
102313,2024-01-08,10602,21.0,Male,North,Clothing,Hat,3,21.33,5,60.78,Cash,5.0
103995,2024-01-09,10028,53.0,Other,East,Home & Kitchen,Air Fryer,1,90.49,10,81.44,Credit Card,5.0
104396,2024-01-09,10574,35.0,Other,South,Books,Cookbook,5,18.87,10,84.9,Cash,3.0
102743,2024-01-09,11011,46.0,Male,North,Sports,Bicycle,2,315.65,15,536.6,Debit Card,5.0
104109,2024-01-10,10413,37.0,Male,Central,Sports,Tennis Racket,3,53.39,15,136.14,Credit Card,4.0
101000,2024-01-10,10117,18.0,Male,West,Sports,Bicycle,3,372.51,5,1061.64,Credit Card,4.0
101442,2024-01-10,10329,51.0,Male,West,Beauty,Shampoo,3,9.87,5,28.14,Credit Card,3.0
103665,2024-01-10,10387,56.0,Male,North,Electronics,Speaker,5,76.85,15,326.6,Cash,4.0
100017,2024-01-10,10067,22.0,Female,South,Home & Kitchen,Cookware Set,2,118.29,0,236.58,Credit Card,4.0
102811,2024-01-10,10606,32.0,Male,South,Electronics,Speaker,1,80.57,15,68.48,Debit Card,4.0
103311,2024-01-10,10064,36.0,Female,North,Beauty,Perfume,4,50.64,20,162.04,Credit Card,3.0
102959,2024-01-10,11160,21.0,Male,Central,Electronics,Smartwatch,2,222.1,0,444.2,Credit Card,3.0
103657,2024-01-11,10452,29.0,Female,West,Electronics,Speaker,4,74.1,0,296.4,Debit Card,4.0
101680,2024-01-11,10624,37.0,Male,West,Home & Kitchen,Lamp,1,34.87,20,27.9,Cash,4.0
101296,2024-01-11,10854,28.0,Female,Central,Sports,Tennis Racket,1,63.65,0,63.65,Credit Card,3.0
100608,2024-01-11,10715,34.0,Female,South,Books,Biography,1,19.22,0,19.22,Credit Card,2.0
100344,2024-01-11,10536,37.0,Female,North,Books,Cookbook,5,22.15,10,99.65,Credit Card,4.0
101583,2024-01-12,10744,38.0,Male,East,Sports,Dumbbells,3,42.53,15,108.45,PayPal,3.0
101460,2024-01-12,10580,45.0,Female,East,Sports,Tennis Racket,4,61.67,0,246.68,,4.0
100549,2024-01-12,10263,34.0,Female,North,Books,Biography,2,21.51,0,43.02,Credit Card,4.0
100803,2024-01-12,10524,21.0,Male,West,Sports,Tennis Racket,1,57.09,20,45.67,Credit Card,4.0
101207,2024-01-12,10847,22.0,Female,West,Clothing,Jacket,1,76.1,0,76.1,PayPal,5.0
104064,2024-01-12,10380,32.0,Male,East,Sports,Bicycle,1,314.09,15,266.98,Credit Card,4.0
103654,2024-01-12,10070,19.0,Male,Central,Electronics,Laptop,2,771.02,20,1233.64,Credit Card,3.0
102876,2024-01-12,10778,27.0,Male,North,Electronics,Smartphone,2,677.43,0,1354.86,Debit Card,3.0
103421,2024-01-13,10914,44.0,Female,North,Clothing,T-Shirt,2,14.85,0,29.7,Debit Card,3.0
101165,2024-01-13,10299,18.0,Male,East,Beauty,Moisturizer,5,23.7,20,94.8,Credit Card,5.0
102264,2024-01-13,11158,31.0,Male,Central,Electronics,Smartphone,5,811.66,5,3855.4,Credit Card,4.0
104685,2024-01-13,10776,18.0,Female,North,Electronics,Tablet,5,374.5,10,1685.25,Debit Card,4.0
100717,2024-01-13,10239,38.0,Other,Central,Sports,Yoga Mat,5,22.63,0,113.15,Debit Card,
101916,2024-01-13,11082,32.0,Male,South,Beauty,Moisturizer,4,21.25,0,85.0,Credit Card,4.0
101720,2024-01-13,10800,33.0,Male,East,Home & Kitchen,Vacuum Cleaner,1,188.07,15,159.86,Credit Card,4.0
103244,2024-01-14,10957,36.0,Female,East,Clothing,Jacket,2,85.42,15,145.22,PayPal,4.0
103901,2024-01-14,10157,43.0,Other,West,Electronics,Smartwatch,4,219.05,10,788.56,Debit Card,5.0
100366,2024-01-14,10184,32.0,Male,Central,Beauty,Perfume,1,57.72,5,54.83,Gift Card,4.0
103809,2024-01-14,10927,38.0,Female,South,Beauty,Sunscreen,2,12.61,15,21.44,Cash,4.0
104222,2024-01-14,11036,27.0,Female,East,Clothing,Jacket,1,89.2,15,75.82,Credit Card,3.0
100701,2024-01-15,10747,65.0,Other,East,Sports,Running Shoes,4,69.58,5,264.4,PayPal,3.0
101015,2024-01-15,10640,33.0,Female,South,Electronics,Speaker,2,76.3,20,122.08,PayPal,3.0
102133,2024-01-15,10942,53.0,Male,West,Electronics,Smartphone,2,527.66,5,1002.56,Debit Card,3.0
104311,2024-01-15,10949,43.0,Female,East,Clothing,Sneakers,1,61.2,20,48.96,Credit Card,5.0
101010,2024-01-15,10101,34.0,Male,North,Beauty,Lipstick,3,15.54,5,44.28,PayPal,5.0
104000,2024-01-15,10924,36.0,Other,West,Books,Self-Help Book,5,15.6,5,74.1,PayPal,3.0
102714,2024-01-15,10965,38.0,Other,East,Clothing,Sneakers,5,80.54,15,342.3,PayPal,3.0
101686,2024-01-15,10189,18.0,Female,South,Clothing,Jeans,1,47.67,5,45.29,Gift Card,2.0
104948,2024-01-15,11047,18.0,Female,North,Clothing,T-Shirt,5,14.22,10,64.0,PayPal,4.0
102950,2024-01-15,10091,34.0,Female,South,Beauty,Shampoo,1,9.68,5,9.2,Credit Card,3.0
102477,2024-01-16,11150,37.0,Female,West,Home & Kitchen,Lamp,2,29.47,0,58.94,Debit Card,5.0
100449,2024-01-16,10514,42.0,Female,North,Home & Kitchen,Lamp,1,33.09,0,33.09,PayPal,3.0
104614,2024-01-16,10490,21.0,Female,East,Clothing,Jeans,3,45.75,15,116.67,Credit Card,5.0
103957,2024-01-16,10775,63.0,Male,East,Books,Self-Help Book,5,18.51,0,92.55,PayPal,3.0
104740,2024-01-16,10762,45.0,Female,North,Books,Cookbook,2,24.07,15,40.92,Debit Card,3.0
100296,2024-01-16,10958,33.0,Female,North,Books,Fiction Novel,2,12.74,15,21.66,PayPal,4.0
104032,2024-01-16,10360,18.0,Other,South,Beauty,Shampoo,4,11.43,0,45.72,Cash,3.0
101849,2024-01-16,10415,30.0,Other,East,Electronics,Smartwatch,3,222.79,0,668.37,Cash,4.0
100893,2024-01-17,10150,52.0,Male,East,Home & Kitchen,Lamp,3,36.64,20,87.93,Debit Card,2.0
102732,2024-01-17,10388,36.0,Male,North,Home & Kitchen,Air Fryer,1,104.48,10,94.03,Debit Card,5.0
102777,2024-01-17,10996,27.0,Female,South,Electronics,Smartwatch,2,233.3,0,466.6,Credit Card,3.0
103337,2024-01-17,10478,50.0,Female,West,Sports,Dumbbells,2,45.85,20,73.36,PayPal,4.0
100712,2024-01-17,11127,45.0,Female,Central,Home & Kitchen,Lamp,4,37.12,15,126.2,Credit Card,4.0
101800,2024-01-17,10777,34.0,Female,West,Electronics,Headphones,2,55.86,0,111.72,Cash,5.0
103392,2024-01-17,10622,52.0,Female,South,Home & Kitchen,Air Fryer,4,122.71,20,392.68,Debit Card,
103552,2024-01-17,10050,42.0,Female,West,Books,Fiction Novel,4,14.43,15,49.08,Credit Card,5.0
100679,2024-01-17,10733,33.0,Female,East,Sports,Dumbbells,2,45.37,5,86.2,Gift Card,3.0
104992,2024-01-17,10268,31.0,Male,North,Clothing,Hat,5,17.27,10,77.7,PayPal,4.0
103867,2024-01-17,10120,31.0,Male,West,Electronics,Laptop,1,726.73,0,726.73,Credit Card,2.0
104512,2024-01-17,10653,26.0,Male,North,Home & Kitchen,Air Fryer,5,112.2,10,504.9,Credit Card,4.0
102432,2024-01-17,10998,55.0,Male,Central,Books,Fiction Novel,1,13.16,20,10.53,Cash,5.0
100578,2024-01-18,11121,48.0,Female,North,Books,Biography,4,17.48,10,62.92,Gift Card,4.0
103937,2024-01-18,11198,36.0,Male,East,Electronics,Speaker,4,82.33,10,296.4,PayPal,4.0
101859,2024-01-18,10513,42.0,Female,West,Electronics,Smartwatch,2,202.59,15,344.4,Credit Card,4.0
101311,2024-01-18,10579,24.0,Female,Central,Electronics,Speaker,3,88.61,0,265.83,Credit Card,4.0
102489,2024-01-19,10017,29.0,Female,East,Electronics,Speaker,5,85.81,0,429.05,PayPal,4.0
101195,2024-01-19,10385,35.0,Other,East,Electronics,Smartphone,4,592.72,20,1896.72,Debit Card,5.0
102029,2024-01-19,10534,38.0,Female,East,Books,Self-Help Book,4,16.51,15,56.12,Credit Card,2.0
101074,2024-01-19,10741,30.0,Female,North,Electronics,Smartwatch,5,243.92,15,1036.65,Credit Card,4.0
101665,2024-01-19,10831,57.0,Female,North,Clothing,T-Shirt,3,14.45,10,39.0,Debit Card,4.0
104549,2024-01-19,11139,45.0,Male,West,Home & Kitchen,Cookware Set,4,108.14,0,432.56,PayPal,4.0
103469,2024-01-19,10848,,Male,South,Home & Kitchen,Cookware Set,2,143.62,0,287.24,Debit Card,4.0
103265,2024-01-20,10060,31.0,Female,West,Books,Cookbook,2,24.41,20,39.06,PayPal,4.0
100997,2024-01-20,11025,26.0,Male,South,Books,Comic Book,3,6.4,20,15.36,Credit Card,3.0
102609,2024-01-20,10327,33.0,Female,Central,Clothing,Jeans,4,45.8,15,155.72,Debit Card,5.0
104370,2024-01-20,11196,32.0,Female,East,Sports,Bicycle,2,362.09,15,615.56,Credit Card,4.0
100011,2024-01-20,11014,54.0,Female,East,Clothing,Jacket,2,92.64,20,148.22,Credit Card,5.0
102518,2024-01-20,11113,28.0,Male,West,Books,Biography,1,12.41,5,11.79,Debit Card,5.0
104219,2024-01-20,10126,54.0,Female,South,Sports,Yoga Mat,4,22.17,0,88.68,Debit Card,4.0
104813,2024-01-20,10408,48.0,Male,East,Books,Biography,4,20.01,10,72.04,PayPal,4.0
103728,2024-01-20,11174,21.0,Female,North,Clothing,Dress,3,58.19,15,148.38,PayPal,4.0
104836,2024-01-21,10801,31.0,Male,Central,Electronics,Headphones,2,49.53,0,99.06,Debit Card,3.0
103773,2024-01-21,10602,31.0,Female,Central,Books,Self-Help Book,4,17.68,10,63.64,Debit Card,3.0
101957,2024-01-21,10207,42.0,Male,South,Clothing,Jacket,3,89.74,0,269.22,Gift Card,3.0
103646,2024-01-21,10742,32.0,Male,Central,Clothing,Dress,5,56.0,0,280.0,PayPal,4.0
104920,2024-01-21,10857,40.0,Male,North,Beauty,Shampoo,2,8.18,15,13.9,Gift Card,4.0
103360,2024-01-21,11078,45.0,Female,Central,Electronics,Laptop,1,715.26,0,715.26,Debit Card,2.0
103738,2024-01-21,10175,45.0,Male,South,Clothing,Jeans,5,47.25,5,224.45,Credit Card,3.0
103539,2024-01-21,10032,19.0,Female,North,Electronics,Tablet,2,289.26,20,462.82,Debit Card,5.0
101501,2024-01-22,10146,,Female,North,Beauty,Shampoo,2,10.9,10,19.62,,5.0
101392,2024-01-22,10465,51.0,Male,South,Books,Fiction Novel,3,15.8,20,37.92,Credit Card,5.0
101920,2024-01-22,10950,18.0,Male,West,Books,Comic Book,3,7.08,5,20.19,Credit Card,5.0
100995,2024-01-22,10159,47.0,Female,Central,Home & Kitchen,Cookware Set,2,147.11,0,294.22,Gift Card,4.0
103044,2024-01-22,10232,18.0,Female,Central,Home & Kitchen,Blender,2,41.88,0,83.76,PayPal,4.0
101902,2024-01-23,10830,44.0,Other,South,Home & Kitchen,Cookware Set,3,105.99,20,254.37,PayPal,
101147,2024-01-23,10647,36.0,Male,South,Sports,Dumbbells,5,47.37,10,213.15,Credit Card,3.0
101147,2024-01-23,10647,36.0,Male,South,Sports,Dumbbells,5,47.37,10,213.15,Credit Card,3.0
100488,2024-01-23,10917,43.0,Male,North,Electronics,Laptop,3,804.7,0,2414.1,Credit Card,2.0
101164,2024-01-23,10136,50.0,Female,Central,Home & Kitchen,Vacuum Cleaner,3,155.24,20,372.57,Debit Card,
101299,2024-01-23,10355,37.0,Female,South,Clothing,T-Shirt,3,14.86,20,35.67,Cash,4.0
100507,2024-01-23,10130,25.0,Other,South,Electronics,Speaker,3,79.63,0,238.89,PayPal,4.0
101991,2024-01-23,10685,37.0,Female,North,Electronics,Headphones,4,57.63,0,230.52,Credit Card,3.0
103478,2024-01-23,10644,36.0,Female,South,Home & Kitchen,Cookware Set,4,150.86,0,603.44,Cash,3.0
102949,2024-01-23,10694,44.0,Female,South,Clothing,Jeans,5,58.42,5,277.5,PayPal,4.0
102411,2024-01-23,10096,59.0,Male,West,Sports,Running Shoes,1,85.12,15,72.35,Cash,5.0
102539,2024-01-23,10351,26.0,Female,North,Electronics,Laptop,4,957.68,0,3830.72,Debit Card,5.0
104152,2024-01-23,10228,64.0,Male,South,Clothing,Hat,2,18.06,20,28.9,Credit Card,3.0
104058,2024-01-23,10281,30.0,Male,West,Beauty,Perfume,2,42.71,5,81.14,PayPal,2.0
102048,2024-01-23,10457,31.0,Female,East,Clothing,Dress,2,38.98,0,77.96,PayPal,1.0
103496,2024-01-24,10024,24.0,Female,South,Home & Kitchen,Blender,3,40.31,15,102.78,Debit Card,4.0
103017,2024-01-24,10490,26.0,Male,East,Sports,Tennis Racket,5,61.48,15,261.3,Debit Card,3.0
103777,2024-01-24,10988,18.0,Male,West,Home & Kitchen,Cookware Set,5,97.06,0,485.3,PayPal,3.0
103897,2024-01-24,10341,50.0,Female,Central,Clothing,Sneakers,2,69.08,5,131.26,Debit Card,3.0
101958,2024-01-24,11118,51.0,Male,South,Home & Kitchen,Vacuum Cleaner,4,154.89,20,495.64,Gift Card,3.0
101669,2024-01-24,10540,51.0,Female,Central,Electronics,Tablet,1,403.81,20,323.05,Credit Card,3.0
102607,2024-01-24,10607,62.0,Male,South,Sports,Tennis Racket,1,56.82,0,56.82,Debit Card,5.0
100656,2024-01-24,10263,39.0,Female,North,Electronics,Smartphone,1,609.12,0,609.12,Debit Card,5.0
100747,2024-01-24,10519,50.0,Female,Central,Electronics,Headphones,5,69.07,0,345.35,PayPal,3.0
102593,2024-01-24,10652,32.0,Female,South,Sports,Tennis Racket,2,54.27,0,108.54,PayPal,3.0
104272,2024-01-24,10063,56.0,Male,North,Sports,Running Shoes,4,104.56,20,334.6,Debit Card,4.0
101335,2024-01-25,10079,44.0,Male,East,Sports,Tennis Racket,3,63.35,5,180.54,Credit Card,3.0
101725,2024-01-25,10330,50.0,Male,North,Home & Kitchen,Air Fryer,1,93.07,15,79.11,PayPal,3.0
101341,2024-01-25,10356,50.0,Male,North,Beauty,Lipstick,4,15.81,0,63.24,Credit Card,5.0
102310,2024-01-25,10381,40.0,Male,North,Clothing,Jeans,2,43.73,0,87.46,Cash,2.0
104502,2024-01-25,10236,25.0,Female,West,Books,Fiction Novel,1,14.45,0,14.45,Credit Card,3.0
100351,2024-01-25,10271,18.0,Female,North,Beauty,Lipstick,1,15.78,0,15.78,Credit Card,3.0
104819,2024-01-25,10546,33.0,Male,East,Clothing,Sneakers,5,69.47,10,312.6,Credit Card,4.0
104224,2024-01-25,10364,40.0,Female,Central,Sports,Running Shoes,2,79.9,0,159.8,PayPal,4.0
101553,2024-01-25,10215,73.0,Male,East,Sports,Bicycle,4,302.64,0,1210.56,Debit Card,3.0
101335,2024-01-25,10079,44.0,Male,East,Sports,Tennis Racket,3,63.35,5,180.54,Credit Card,3.0
100648,2024-01-26,11147,37.0,Male,East,Electronics,Tablet,4,400.01,5,1520.04,Credit Card,3.0
102794,2024-01-26,10373,50.0,Female,West,Clothing,Hat,2,16.6,15,28.22,Credit Card,2.0
101901,2024-01-26,10044,50.0,Male,North,Clothing,T-Shirt,1,12.36,0,12.36,Debit Card,3.0
102766,2024-01-26,10855,32.0,Male,East,Electronics,Laptop,3,922.33,10,2490.3,Gift Card,4.0
104097,2024-01-27,10151,18.0,Female,West,Home & Kitchen,Lamp,2,43.49,0,86.98,PayPal,
100606,2024-01-27,10073,30.0,Male,South,Home & Kitchen,Lamp,1,34.11,15,28.99,Debit Card,3.0
101636,2024-01-27,10122,23.0,Female,East,Clothing,Dress,2,61.74,20,98.78,PayPal,5.0
102666,2024-01-27,10496,54.0,Male,East,Home & Kitchen,Vacuum Cleaner,3,167.77,10,452.97,Credit Card,5.0
101922,2024-01-27,10541,44.0,Female,East,Sports,Dumbbells,1,60.57,0,60.57,Credit Card,4.0
100561,2024-01-27,10571,45.0,Male,West,Beauty,Lipstick,3,14.61,10,39.45,PayPal,3.0
104480,2024-01-28,10766,19.0,Male,South,Sports,Bicycle,4,259.97,10,935.88,PayPal,4.0
104828,2024-01-28,11129,20.0,Female,South,Home & Kitchen,Air Fryer,3,109.44,0,328.32,Credit Card,4.0
100931,2024-01-28,11112,39.0,Female,North,Beauty,Moisturizer,4,17.31,20,55.4,Credit Card,4.0
104912,2024-01-28,10284,25.0,Male,North,Books,Comic Book,2,7.6,10,13.68,Credit Card,3.0
104828,2024-01-28,11129,20.0,Female,South,Home & Kitchen,Air Fryer,3,109.44,0,328.32,Credit Card,4.0
102896,2024-01-28,10109,38.0,Female,South,Books,Cookbook,1,25.73,10,23.16,PayPal,3.0
103345,2024-01-28,10361,49.0,Male,West,Sports,Yoga Mat,5,29.15,15,123.9,Cash,2.0
102351,2024-01-29,10940,47.0,Other,East,Electronics,Laptop,5,744.43,0,3722.15,Debit Card,5.0
104523,2024-01-29,11035,31.0,Female,West,Electronics,Tablet,5,382.17,0,1910.85,Credit Card,4.0
104821,2024-01-29,10958,50.0,Female,East,Sports,Tennis Racket,4,74.53,0,298.12,Cash,5.0
103467,2024-01-29,10476,54.0,Male,North,Clothing,Sneakers,3,64.61,5,184.14,Credit Card,4.0
104888,2024-01-29,11180,44.0,Male,West,Sports,Dumbbells,1,35.56,0,35.56,PayPal,4.0
102139,2024-01-29,10269,37.0,Male,South,Sports,Bicycle,5,347.7,5,1651.6,Cash,5.0
103111,2024-01-29,10380,48.0,Male,South,Clothing,Sneakers,1,66.18,0,66.18,Debit Card,4.0
101140,2024-01-29,10538,33.0,Female,West,Home & Kitchen,Air Fryer,4,92.39,5,351.08,PayPal,
102336,2024-01-29,10154,57.0,Female,West,Beauty,Sunscreen,5,13.49,5,64.1,Debit Card,4.0
103299,2024-01-29,10092,,Male,Central,Electronics,Laptop,1,1083.13,15,920.66,Gift Card,3.0
103679,2024-01-29,10699,55.0,Male,South,Sports,Bicycle,5,279.3,0,1396.5,Credit Card,2.0
101259,2024-01-30,10879,45.0,Male,West,Home & Kitchen,Lamp,4,31.77,20,101.68,Cash,4.0
102821,2024-01-30,10189,41.0,Female,North,Books,Fiction Novel,2,16.09,0,32.18,Debit Card,4.0
102924,2024-01-30,10155,19.0,Female,North,Home & Kitchen,Vacuum Cleaner,2,157.95,15,268.52,,
100539,2024-01-30,10979,22.0,Male,South,Clothing,Sneakers,2,68.1,0,136.2,Debit Card,4.0
100877,2024-01-30,11097,29.0,Male,South,Books,Biography,3,14.47,10,39.06,PayPal,3.0
101380,2024-01-30,10345,57.0,Male,East,Home & Kitchen,Air Fryer,4,94.24,0,376.96,Cash,3.0
103637,2024-01-30,10024,29.0,Male,West,Clothing,Hat,5,18.29,10,82.3,PayPal,5.0
100289,2024-01-31,10317,32.0,Male,South,Clothing,Dress,3,52.92,20,127.02,Debit Card,5.0
100289,2024-01-31,10317,32.0,Male,South,Clothing,Dress,3,52.92,20,127.02,Debit Card,5.0
100927,2024-01-31,10891,40.0,Female,North,Sports,Running Shoes,1,80.7,15,68.6,Cash,4.0
101848,2024-01-31,10483,18.0,Other,Central,Clothing,Jacket,3,88.75,0,266.25,PayPal,4.0
102118,2024-01-31,10747,33.0,Female,North,Sports,Tennis Racket,5,70.15,0,350.75,Credit Card,4.0
103341,2024-01-31,11061,,Male,South,Electronics,Laptop,2,1007.01,10,1812.62,Credit Card,3.0
103979,2024-01-31,10918,32.0,Male,Central,Sports,Tennis Racket,4,76.06,20,243.4,Credit Card,5.0
104023,2024-01-31,10933,,Male,North,Beauty,Perfume,1,53.32,5,50.65,Cash,
104031,2024-01-31,10274,56.0,Male,South,Clothing,Jacket,1,78.62,5,74.69,Credit Card,4.0
